iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AGO,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,11460571.460289037,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,11484306.377170416,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,359.490457,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,1227.352411,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,9655147.277090674,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,9701132.839349966,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,9717835.779943485,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,307.5116,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,1251.541151,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,10085323.382214738,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,10130741.22504785,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,10145891.254667664,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,317.948027,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,1371.203258,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,11605496.948522553,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,11656462.014942773,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,11668662.746113744,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,370.130517,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
